,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,score
479,3,4,6,3,3,6,0,6,9,1,4,6,8,10,7,6,11,3,9,4,9,4,0,9,0.09830721702484
480,7,8,6,8,9,10,5,0,4,12,0,11,12,11,11,9,8,12,7,9,6,4,5,1,0.253568388387822
481,12,5,6,0,9,10,8,3,10,8,11,2,2,4,11,9,4,11,8,5,12,8,3,0,0.226531670775174
482,7,4,1,10,6,11,0,4,1,0,11,12,12,2,10,0,1,12,1,9,2,4,8,5,0.060484977381924
483,7,9,6,5,10,9,3,12,9,3,9,0,7,4,12,10,3,10,1,7,11,6,10,9,0.14704907022912
484,10,8,6,2,8,1,1,5,5,8,7,7,8,7,4,7,3,12,6,8,0,5,10,5,0.167954811365944
485,10,0,6,10,7,3,2,11,9,1,7,2,7,6,3,11,3,9,4,8,2,8,12,0,0.192986762242548
486,3,9,4,12,10,3,3,9,0,12,4,2,10,0,4,5,4,8,8,5,12,11,6,2,0.131460615061912
487,6,12,6,10,8,0,2,9,11,4,2,9,11,9,6,11,10,1,12,3,5,12,8,11,0.112141143898026
488,8,4,10,6,5,10,3,8,10,1,3,1,1,8,6,8,2,3,4,5,9,5,1,12,0.13213312177013
489,0,1,9,6,0,10,10,9,2,9,2,12,3,1,10,8,8,10,10,3,3,6,9,7,0.134136121217626
490,0,9,1,9,3,10,4,6,11,7,6,9,7,10,12,8,6,7,1,5,0,8,8,9,0.151613802103342
491,2,6,11,6,10,5,8,12,8,2,1,10,6,5,0,9,8,9,0,12,10,0,1,10,0.167045446168872
492,3,8,1,12,11,9,12,8,7,8,9,8,3,11,9,7,6,12,3,1,9,10,12,10,0.126158787884106
493,12,11,8,10,3,12,2,7,1,10,6,2,5,2,11,0,10,12,1,6,3,8,12,11,0.163585419564726
494,7,10,12,6,7,6,8,4,0,8,5,11,1,0,4,3,6,10,8,4,5,6,1,1,0.184840959170054
495,9,6,12,12,1,11,2,9,5,1,3,11,6,7,3,9,8,5,7,7,8,8,7,9,0.237625303616986
496,3,0,5,2,1,12,7,3,10,10,1,1,1,1,2,4,10,0,11,11,3,7,12,11,0.096530740945246
497,3,11,1,1,3,2,8,1,1,4,6,2,1,5,9,9,1,0,6,7,10,7,7,8,0.240002861720488
498,5,6,2,8,0,0,1,4,8,7,9,5,3,7,1,6,2,2,4,5,1,9,9,12,0.213685880978662
499,10,9,6,9,4,8,12,6,0,7,10,1,12,1,4,11,4,6,11,12,8,6,7,8,0.12150579845556
500,8,7,12,11,12,3,8,12,5,12,1,1,11,1,8,1,8,0,9,2,6,6,2,10,0.220906294026328
501,11,6,9,1,9,2,5,0,2,3,0,2,4,5,7,8,8,6,0,12,0,8,10,11,0.203820350265076
502,9,4,8,0,8,8,8,7,10,0,12,5,6,7,12,2,7,10,1,9,5,3,8,8,0.034957774854254
503,3,12,1,0,5,11,10,9,1,7,4,10,5,7,1,7,1,3,0,1,5,1,4,12,0.17154724366679
504,3,6,12,8,5,0,1,4,4,10,0,6,6,9,5,4,2,1,4,0,7,10,9,8,0.294133113642474
505,5,3,1,3,8,7,7,12,4,9,2,4,5,0,7,8,11,3,7,2,6,1,9,1,0.185772651255256
506,3,3,0,1,4,7,12,12,2,9,6,6,9,2,7,0,6,2,10,10,11,6,4,4,0.174795324118954
507,12,8,7,2,1,4,11,1,2,12,11,5,0,10,2,11,11,9,12,11,11,4,9,8,0.06442320876488
508,4,11,12,12,3,11,11,11,6,9,3,2,6,11,8,1,2,12,4,8,0,9,12,8,0.10810070234422
509,10,1,11,9,7,11,6,11,11,8,11,12,10,3,12,12,6,9,2,0,12,0,0,8,0.121908688812612
510,6,5,6,9,2,2,9,12,3,0,12,3,10,10,1,0,4,6,5,3,1,5,11,5,0.307704537075598
511,2,7,3,11,11,1,10,2,10,2,3,5,1,12,5,9,4,0,12,12,11,3,6,0,0.200946428003704
512,11,10,12,6,1,6,4,4,8,5,2,8,10,9,2,6,1,10,7,6,9,5,7,3,0.113238369959568
513,6,12,7,6,9,2,11,12,5,5,10,9,11,8,3,2,4,1,7,11,5,2,0,2,0.178605455976738
514,4,11,11,6,8,2,7,0,4,1,3,2,0,5,3,12,4,5,11,12,2,6,1,8,0.104263253337508
515,7,11,6,2,0,0,4,10,12,3,6,7,1,11,9,3,5,2,6,10,1,8,6,2,0.230817758107916
516,10,6,9,9,9,0,5,11,7,9,6,2,9,12,7,10,12,8,7,6,1,8,9,6,0.085871538832086
517,7,10,8,8,4,9,11,4,1,0,9,7,4,9,2,7,4,10,8,6,4,12,4,0,0.126880501188592
518,3,8,4,9,11,8,4,0,7,10,11,5,5,9,3,6,7,10,12,2,2,1,1,10,0.20241354687522
519,4,2,5,6,9,2,9,8,9,2,5,11,3,11,9,4,10,12,10,3,11,4,3,4,0.320290770077552
520,9,2,2,1,0,3,10,12,10,6,7,5,7,3,10,7,11,2,3,1,5,7,1,8,0.111926549966794
521,0,11,12,2,2,11,2,3,11,3,1,1,9,8,12,11,10,6,0,11,9,9,2,0,0.053146564779418
522,11,5,5,9,8,6,3,11,9,3,2,1,10,11,10,2,0,0,12,10,2,6,12,0,0.17732348662651
523,10,8,3,6,10,11,4,12,7,7,9,1,5,4,12,0,1,0,5,10,4,2,6,11,0.188025825093992
524,5,5,8,5,8,9,2,1,9,5,12,8,9,9,9,5,12,0,11,11,2,8,11,4,0.163088428723306
525,2,0,7,1,10,6,8,10,2,6,7,4,10,2,3,0,9,1,9,7,3,6,11,4,0.118377161988594
526,11,9,10,2,1,5,6,0,9,10,4,0,12,5,10,0,8,10,10,1,10,3,5,3,0.14688633137041
527,11,4,2,6,4,3,2,8,8,11,0,1,3,1,3,2,2,3,6,12,2,7,12,5,0.308279382141544
528,7,10,3,3,0,2,8,3,11,11,0,10,7,8,10,4,2,5,7,9,4,11,9,2,0.118049152587136
529,12,5,8,11,2,3,4,11,8,9,2,5,9,4,6,7,10,9,9,2,4,6,7,8,0.23101577779404
530,3,8,10,7,1,12,2,10,1,6,6,10,5,3,3,11,11,4,6,1,5,10,1,9,0.144118423420048
531,5,3,5,8,3,12,4,9,6,2,0,0,4,6,6,10,9,7,11,0,1,8,5,2,0.134646656879938
532,10,3,0,4,1,11,1,8,6,9,9,4,8,9,6,5,9,3,7,12,1,1,11,8,0.30130298908401
533,8,9,10,0,9,2,9,12,5,3,6,12,8,2,0,4,11,6,12,7,3,12,7,3,0.08260721894868
534,0,2,9,0,8,2,11,0,6,7,3,5,12,3,4,5,12,10,6,3,12,6,0,2,0.170317569254696
535,6,4,1,3,4,9,0,10,0,6,11,8,3,9,9,0,3,7,10,6,0,6,9,8,0.161689774199214
536,4,0,5,2,12,2,4,7,3,11,5,8,4,8,1,1,7,10,12,6,1,0,3,10,0.104491837603188
537,6,6,0,6,10,5,5,11,10,6,6,6,5,3,0,7,7,11,11,9,5,1,7,1,0.123196970862048
538,12,8,10,11,7,5,3,10,8,3,9,0,7,0,2,6,10,5,12,8,3,10,10,10,0.120878936760422
539,6,6,9,1,4,6,0,3,5,8,6,1,4,4,1,9,6,9,7,2,8,2,5,3,0.272124019444224
540,8,12,8,2,4,6,12,5,2,9,2,3,4,8,6,4,0,9,4,4,1,6,2,6,0.23424026147342
541,12,8,0,1,8,4,9,7,9,1,5,10,9,1,4,1,6,6,4,7,5,11,6,4,0.070120556630734
542,1,10,9,8,3,1,5,10,4,0,0,10,12,2,11,2,8,2,1,2,1,8,9,2,0.238348254828326
543,4,7,10,1,9,12,3,8,5,12,10,3,12,10,12,11,5,5,1,3,10,7,0,3,0.145903097653172
544,4,7,0,5,0,3,5,7,3,2,2,8,2,11,11,6,10,2,3,3,7,11,10,10,0.171443166119974
545,10,6,1,2,2,1,9,4,2,1,10,4,0,7,7,8,5,6,4,1,8,5,0,2,0.180745845718092
546,10,10,7,1,7,2,0,5,5,2,2,6,8,7,8,0,9,1,3,3,6,6,8,10,0.165444294962372
547,8,9,5,4,9,6,3,8,3,9,3,2,10,9,10,1,10,5,10,1,3,10,1,8,0.224077846492688
548,3,2,8,9,8,1,5,1,1,9,9,6,8,6,0,7,5,3,1,10,10,8,10,0,0.107069686129602
549,7,1,3,1,11,7,6,4,8,7,10,10,9,0,6,7,10,9,3,2,6,1,5,3,0.306003894464276
550,10,12,4,3,9,0,5,1,7,1,4,2,8,3,5,10,10,5,7,5,9,7,8,0,0.139443880385142
551,5,11,3,11,11,8,9,5,10,11,5,9,7,11,7,9,0,9,3,0,11,5,11,2,0.130546170197574
552,9,3,0,2,9,0,11,5,5,1,4,11,2,0,8,0,8,4,7,8,11,11,5,11,0.314503731529734
553,0,11,7,12,11,6,7,11,7,2,10,10,4,0,9,8,4,3,10,3,6,8,5,1,0.32504023358824
554,5,4,12,5,1,10,5,9,9,7,7,11,8,0,7,5,2,9,1,8,5,9,3,3,0.323753460393122
555,3,0,3,2,4,0,5,7,9,5,9,3,8,10,10,6,10,12,11,7,3,9,5,6,0.166928025693602
556,9,3,7,7,0,3,3,6,9,6,12,3,0,3,6,2,3,9,0,4,12,6,7,1,0.287059409680206
557,3,10,10,2,0,11,10,3,10,11,0,4,11,8,12,3,7,8,8,7,9,3,9,1,0.2577639522491
558,2,7,4,0,8,5,12,12,12,5,3,10,4,8,12,6,4,5,12,9,6,8,6,5,0.177257113088004
559,3,5,1,8,6,10,0,0,12,8,1,0,10,7,12,2,2,11,4,4,8,1,11,2,0.121353845113994
560,10,4,3,7,5,10,3,4,10,6,11,4,2,4,11,4,12,1,11,0,10,6,10,5,0.131879654079018
561,1,0,1,2,4,7,1,0,3,8,5,2,6,8,10,7,2,1,3,10,10,7,0,12,0.217505262197918
562,12,3,0,0,1,6,7,12,0,9,3,2,6,3,8,4,5,10,9,10,9,12,11,5,0.176893744761602
563,7,9,9,11,9,7,0,12,1,0,7,2,5,10,11,2,6,6,5,3,0,2,10,1,0.087427857446452
564,2,6,9,4,1,0,1,1,6,11,7,10,2,12,7,0,0,3,5,5,1,6,7,2,0.12367444617242
565,12,6,3,5,0,7,4,3,5,10,8,5,3,0,10,6,6,4,2,1,11,4,2,5,0.134043545022576
566,10,2,10,11,1,6,1,8,3,8,2,6,9,5,6,7,8,10,6,10,9,12,2,7,0.181249078105036
567,8,10,0,5,10,6,6,12,8,7,8,4,7,7,11,6,3,11,12,4,8,6,12,7,0.17468707397749
568,2,12,3,6,12,5,0,0,5,11,5,11,2,1,9,6,10,2,2,0,2,6,5,1,0.129966619003656
569,9,0,6,12,5,8,0,12,1,4,1,7,9,0,3,9,5,5,12,5,2,6,9,11,0.016840273118666
570,9,8,11,12,3,7,6,2,12,9,10,9,4,9,11,7,3,7,10,6,12,4,1,12,0.150374533397408
571,7,11,1,9,10,1,10,8,12,12,9,9,6,5,4,6,8,1,0,9,10,10,1,4,0.072118113940444
572,11,12,5,3,6,8,12,1,5,12,10,8,3,3,9,7,11,4,0,1,0,11,8,3,0.322275051208418
573,6,9,12,2,9,1,11,3,3,10,11,7,0,11,11,10,11,5,1,6,10,3,3,8,0.212495465896156
574,3,10,0,5,12,5,6,7,11,3,2,10,10,9,9,10,11,6,8,6,4,0,2,12,0.208095617830362
575,2,7,6,11,8,6,2,8,1,9,11,12,7,9,11,6,12,11,4,0,1,10,4,3,0.289786158100236
576,10,9,5,6,5,12,6,11,7,1,11,1,7,12,5,12,0,1,1,5,3,5,11,6,0.058468282086924
577,1,7,4,10,3,0,12,12,1,0,9,2,5,9,9,7,7,6,3,1,3,6,10,8,0.207216441683452
578,1,3,9,10,12,4,4,6,2,11,4,9,5,12,6,6,4,10,5,4,8,7,8,1,0.126626296169362
579,4,3,3,10,1,10,3,12,8,4,2,3,5,11,2,5,9,7,9,3,5,1,8,10,0.313470650025918
580,7,7,6,6,4,2,1,6,1,1,0,10,2,2,0,5,11,8,6,0,3,7,11,8,0.097414036643454
581,5,1,10,3,2,1,6,5,6,1,7,7,9,8,10,7,10,10,2,5,3,3,2,12,0.10806554968669
582,5,9,12,6,2,4,5,11,11,1,3,0,0,5,7,10,9,7,0,9,5,1,1,8,0.139082398378632
583,2,0,3,1,7,9,1,7,6,7,10,6,2,10,8,4,10,10,12,8,1,2,7,6,0.22944474126697
584,9,0,1,4,0,3,7,0,1,11,10,1,2,9,9,2,11,10,5,0,8,0,8,11,0.094050370918864
585,1,1,6,12,6,7,7,3,10,9,4,10,7,12,9,7,10,10,1,6,2,6,3,6,0.112638706245072
586,1,12,10,6,4,4,7,9,0,3,9,10,6,9,2,9,11,0,6,11,9,12,3,8,0.235133053524442
587,12,10,4,11,11,4,4,10,6,1,11,0,7,10,10,7,7,0,1,4,12,7,1,8,0.109033104608964
588,0,3,9,12,12,10,6,12,10,11,9,12,8,6,4,7,10,4,4,5,1,8,1,8,0.305202595358918
589,3,10,9,10,0,3,0,5,11,9,6,9,11,0,11,2,12,8,3,1,12,8,10,5,0.094052652580378
590,5,5,5,10,7,11,10,10,1,2,2,2,9,7,10,12,8,11,5,7,8,2,11,7,0.130927090901572
591,9,5,7,0,7,5,3,2,12,10,12,4,8,10,11,6,5,3,4,8,10,10,0,8,0.322574987871172
592,9,12,11,10,8,10,10,10,12,10,1,9,3,5,3,5,10,7,9,7,6,12,12,1,0.143067799591956
593,2,1,5,2,5,3,7,6,8,1,10,12,0,12,10,0,5,4,8,3,3,4,0,6,0.297487430598168
594,0,12,7,1,6,12,7,12,0,12,11,7,2,2,6,3,2,4,12,10,0,0,9,12,0.114195959172224
595,6,7,5,2,1,11,10,12,7,7,3,1,10,5,1,1,5,0,5,8,0,9,4,6,0.193000178722368
596,3,7,6,5,0,3,6,10,3,5,1,9,1,4,1,8,11,2,9,7,12,2,6,0,0.232427748999386
597,11,10,3,3,9,9,5,6,3,2,4,10,12,1,7,4,10,4,6,0,0,7,0,3,0.059830669904214
598,3,12,11,12,6,8,10,4,1,2,3,0,8,7,4,6,11,2,11,0,12,9,9,4,0.293958473349016
599,7,3,12,2,10,3,9,3,11,6,2,8,9,1,3,3,7,7,3,5,6,11,7,9,0.18681596629446
600,9,12,4,11,0,11,0,1,1,10,9,11,3,4,8,7,1,6,9,7,4,0,2,12,0.14437987156314
601,4,0,0,10,0,10,7,3,10,12,3,9,11,1,6,10,8,10,10,4,9,9,11,1,0.144347165497856
602,0,4,8,9,4,1,6,12,11,4,3,4,2,10,5,2,6,0,9,11,6,1,4,12,0.14664033394657
603,0,12,6,3,0,0,12,2,3,1,5,6,5,2,6,7,6,2,1,9,9,10,4,4,0.16560336523605
604,5,2,4,2,8,12,4,12,12,7,2,0,3,7,12,7,7,8,1,7,1,1,9,6,0.143342370518202
605,12,9,11,9,1,12,4,4,4,0,8,10,7,5,10,2,1,7,11,5,0,4,3,6,0.092670599041574
606,4,8,7,11,4,5,12,2,0,2,8,8,4,10,5,11,10,1,6,8,9,12,0,11,0.10131133238701
607,7,12,10,12,11,2,7,1,0,1,5,2,5,5,7,3,2,11,2,5,10,11,7,10,0.074821448092424
608,2,10,3,7,3,6,11,6,12,6,4,11,11,1,12,12,10,12,11,5,6,1,0,7,0.167257377180302
609,1,3,9,9,5,9,12,4,10,8,8,6,8,7,6,8,12,2,1,5,5,4,5,3,0.157890533783778
610,10,3,0,0,2,12,6,0,2,0,4,6,3,0,12,12,3,0,0,0,7,10,7,5,0.180076015126864
611,3,7,8,4,2,9,3,8,5,7,8,9,2,5,0,4,0,3,11,0,1,12,12,6,0.23008986883907
612,8,4,1,9,8,11,9,2,4,12,8,4,7,1,11,12,8,2,9,8,10,3,9,7,0.094432799063882
613,0,2,2,9,3,8,7,3,1,7,4,3,9,2,8,4,12,2,1,6,6,1,5,1,0.242926314668128
614,6,1,12,11,6,10,3,1,0,12,3,10,4,6,10,10,12,1,11,11,10,9,4,12,0.194322171935408
615,11,7,3,8,11,6,7,2,12,6,4,6,7,2,1,6,8,1,9,9,1,2,0,10,0.20045449371749
616,12,7,6,12,5,12,6,12,0,8,9,6,11,11,10,9,11,4,0,12,3,10,1,10,0.081034979737308
617,11,9,5,9,7,11,7,4,3,3,6,1,1,6,11,2,0,1,5,3,5,0,2,9,0.317457181432214
618,0,1,5,12,11,2,2,6,4,1,6,7,0,6,1,7,11,10,9,3,9,2,0,10,0.096563988949382
619,10,9,11,8,11,6,7,3,6,10,0,9,2,9,2,9,7,7,7,10,10,7,11,9,0.185266067489146
620,4,7,5,6,1,6,0,5,1,6,7,8,7,8,5,10,6,9,11,10,3,0,7,8,0.203398795482998
621,4,7,0,11,7,8,9,3,3,8,12,10,12,5,6,8,4,5,4,0,2,2,12,7,0.148098884325344
622,9,4,5,7,7,8,8,9,12,2,3,3,4,1,3,3,8,9,8,0,0,5,9,5,0.226168076080684
623,2,7,7,0,8,7,6,8,9,6,8,10,2,5,1,11,2,1,3,0,2,6,11,10,0.26614650616247
624,12,8,4,10,5,3,9,3,1,0,11,7,3,6,5,10,8,6,11,10,5,8,3,0,0.306103129669582
625,8,0,4,2,0,5,12,1,5,12,11,11,2,11,3,0,7,6,5,12,7,0,7,0,0.138617646637368
626,6,2,6,11,6,9,1,5,11,5,10,3,0,10,11,4,3,3,11,2,6,2,3,4,0.21286758366781
627,7,8,11,11,0,1,8,12,5,11,1,0,6,9,4,9,12,1,10,8,12,1,10,11,0.291161170557718
628,2,2,4,10,3,7,1,0,3,6,0,2,3,7,5,11,9,4,4,0,0,4,10,5,0.09244049000096
629,11,10,9,2,8,3,5,10,8,4,6,4,2,12,12,7,8,5,10,10,12,3,1,3,0.098201612463794
630,3,3,9,10,6,11,4,6,1,11,7,9,3,2,10,8,3,11,8,0,12,3,6,1,0.172343614190508
631,3,6,2,12,11,3,10,4,10,10,0,5,3,5,2,1,10,9,0,5,7,9,6,7,0.018204890527698
632,10,6,12,0,2,12,8,12,8,3,0,6,6,0,8,10,1,1,12,7,12,4,7,4,0.14861295922918
633,9,3,3,1,9,9,6,6,6,5,5,2,4,2,9,11,7,8,6,0,11,4,10,2,0.113169783434196
634,5,2,2,7,11,8,1,11,12,1,3,2,12,4,5,8,4,5,2,11,12,5,5,6,0.234945984620624
635,0,10,10,10,2,0,0,12,10,5,0,12,11,5,2,1,10,9,1,11,3,4,8,9,0.15153885290971
636,6,10,8,8,0,11,1,10,8,6,3,7,8,12,10,2,7,3,6,9,6,6,0,10,0.197896700091554
637,12,2,3,12,3,7,6,12,5,8,10,3,0,5,7,1,12,8,8,3,6,0,9,1,0.127006340768256
638,1,5,9,12,1,10,6,8,11,2,2,0,5,9,5,5,6,5,9,8,1,2,3,1,0.134459592659108
639,1,11,1,10,11,4,12,2,0,9,6,1,9,1,10,0,2,2,8,10,4,9,5,9,0.286582073979242
640,10,7,10,9,0,7,0,4,7,3,4,2,0,12,12,5,7,3,5,8,3,3,9,4,0.107664479566958
641,12,8,10,9,10,2,9,1,2,2,8,8,4,1,6,12,0,7,3,6,2,8,4,1,0.32135094102519
642,0,10,12,0,2,9,0,2,4,5,11,11,8,6,8,11,3,11,7,11,9,4,8,9,0.154353974677806
643,12,1,3,4,10,3,4,6,8,2,4,8,11,11,12,6,5,5,8,5,11,1,12,11,0.225548544886892
644,11,5,0,1,1,11,4,6,10,12,11,12,7,4,8,9,11,5,4,11,2,12,8,10,0.275169318550274
645,12,2,5,10,11,10,0,3,3,12,10,1,3,8,9,8,3,0,11,1,2,11,5,3,0.178833929603976
646,1,6,8,5,9,12,0,6,7,7,0,8,10,10,5,0,8,4,8,2,11,12,11,4,0.15947727716634
647,7,12,10,0,8,6,0,2,7,7,12,12,4,3,12,11,6,2,8,1,7,7,10,1,0.17589551368287
648,5,5,2,2,12,7,1,8,4,0,2,7,11,1,2,11,6,0,2,4,5,7,2,3,0.125675020321994
649,9,7,1,6,3,8,2,10,12,12,12,11,5,5,12,12,12,3,3,2,0,8,10,8,0.140425637585826
650,9,9,1,3,6,8,9,12,3,1,10,6,2,6,2,7,9,7,8,11,2,12,6,5,0.08210331088489
651,5,7,8,6,1,12,12,4,8,9,12,3,6,2,9,6,4,6,11,7,9,8,4,2,0.130476792271936
652,5,1,6,4,10,0,3,0,7,4,9,12,1,0,9,6,0,0,7,4,6,6,11,2,0.172165744358424
653,4,12,0,3,11,5,0,9,7,5,8,10,6,5,4,7,5,4,1,6,11,7,5,5,0.086426485428906
654,7,11,2,4,7,1,8,6,11,3,9,6,0,12,4,7,12,4,11,9,11,6,3,7,0.269447130587634
655,1,9,0,1,3,7,12,8,10,2,0,0,3,9,10,7,6,7,2,6,9,9,1,2,0.294809681447764
656,5,2,9,8,8,5,6,5,8,12,7,3,12,1,4,11,0,9,1,7,3,1,9,7,0.20892241278268
657,12,3,9,10,5,9,11,10,9,11,9,2,2,8,3,7,3,3,0,1,11,11,2,0,0.076919442549728
658,9,7,0,11,2,11,5,10,10,7,8,4,11,2,4,0,11,6,12,11,9,10,2,5,0.151084960969288
659,11,0,3,1,0,8,9,1,12,7,0,3,3,8,8,3,8,1,5,11,1,6,1,7,0.299005804821414
660,4,12,11,9,3,12,7,0,8,11,5,11,0,0,1,11,8,12,12,2,3,3,5,8,0.327845908214824
661,6,8,12,11,7,4,9,4,8,2,4,2,2,8,4,2,0,3,0,2,11,3,0,4,0.212545626153824
662,1,0,0,1,9,4,6,9,6,12,12,2,4,0,7,4,10,0,9,8,10,0,2,10,0.100275519336198
663,11,2,8,8,6,2,9,7,11,8,6,2,9,2,2,12,12,2,10,3,3,0,12,11,0.128457191914346
664,10,9,2,4,12,8,0,6,8,7,12,9,2,2,11,11,7,4,6,9,2,2,6,10,0.179940223419996
665,3,12,10,2,6,4,3,3,12,1,12,7,8,12,12,7,6,4,1,8,9,5,1,0,0.176006413873098
666,0,2,12,12,0,11,5,7,11,3,8,3,0,9,11,8,7,1,5,0,0,4,10,11,0.320721528290612
667,1,2,12,11,2,0,4,0,11,10,0,7,9,5,7,6,1,12,5,8,5,3,8,4,0.27338898665082
668,0,5,8,11,2,4,5,3,8,1,8,4,11,6,6,5,6,0,8,3,10,0,4,10,0.176112900517856
669,6,2,5,0,1,8,5,0,1,7,7,1,0,5,0,4,8,10,2,11,9,6,10,9,0.330731423573572
670,6,2,3,9,10,10,10,2,10,12,9,8,2,12,7,5,1,8,5,7,7,12,4,8,0.156545461410874
671,12,7,6,10,5,12,12,5,5,8,3,10,0,7,6,7,4,2,0,8,6,8,1,8,0.293204296318766
672,4,10,2,1,8,0,8,3,3,11,11,0,1,7,4,8,12,8,0,12,2,10,10,3,0.197844389171748
673,3,8,6,2,4,5,1,1,4,4,0,7,5,1,0,11,0,12,9,3,0,7,3,10,0.171902121656302
674,0,8,9,9,11,11,10,1,10,2,10,12,1,4,11,9,7,6,1,1,8,6,5,6,0.323841694806532
675,0,10,2,7,12,2,6,0,6,3,3,12,9,4,3,11,0,1,5,2,4,12,8,11,0.23679617563894
676,8,4,10,12,9,2,10,6,12,11,3,8,9,1,2,4,7,5,9,8,3,0,5,9,0.14476967936047
677,4,9,1,4,5,7,0,3,8,12,2,1,9,1,11,1,2,10,4,7,8,10,4,10,0.16039381736364
678,3,1,4,6,0,10,9,1,1,4,3,8,8,11,7,12,12,1,1,10,4,8,7,4,0.1172600595769
679,10,1,1,2,2,12,4,10,1,1,3,7,4,1,9,1,10,11,10,4,7,1,8,5,0.214866330435526
680,4,0,7,9,6,0,10,1,5,2,9,0,8,6,11,6,2,11,2,8,10,0,6,1,0.181857463849276
681,0,9,4,8,2,2,2,7,6,1,2,8,11,8,1,0,8,11,10,8,0,12,1,5,0.105788676342244
682,9,10,0,6,2,12,7,9,1,10,3,2,12,4,5,2,3,3,11,0,1,11,9,4,0.077913814945614
683,0,11,9,11,10,7,1,9,1,12,4,4,7,6,7,7,3,1,3,0,12,4,6,12,0.141249160505754
684,3,7,8,1,1,9,4,0,0,0,2,12,10,6,9,8,1,12,12,9,10,2,1,10,0.195672490839932
685,11,12,7,7,5,11,7,2,3,10,4,3,6,11,2,11,0,10,4,2,9,2,9,0,0.223730784074452
686,10,2,9,12,11,12,5,12,8,8,2,0,9,3,10,4,12,0,9,7,12,10,3,0,0.138596523286978
687,12,11,12,0,8,9,1,10,0,2,1,3,5,9,3,11,4,6,10,2,9,6,5,4,0.194679657099064
688,6,7,9,11,5,2,5,9,3,4,12,12,1,2,12,9,10,0,12,6,6,7,12,2,0.149044017892974
689,0,0,0,9,11,7,2,8,4,10,4,12,2,2,2,8,7,2,4,8,12,9,4,4,0.127343425353814
690,0,8,4,0,0,3,3,10,1,6,10,12,0,11,12,11,5,9,7,6,6,3,11,11,0.20123705741672
691,9,0,3,9,12,11,10,10,1,6,4,6,1,10,10,1,3,7,2,7,3,5,10,11,0.211489547558736
692,12,3,8,4,4,2,1,8,11,12,4,1,3,7,8,3,8,4,1,2,5,7,5,10,0.13874654360055
693,3,10,12,12,1,9,11,5,11,11,9,10,1,3,8,5,7,8,12,4,9,6,6,4,0.117824021743076
694,11,9,7,4,1,2,9,12,8,7,12,7,4,11,5,3,0,11,6,1,3,8,4,2,0.228332248435958
695,12,2,2,7,12,6,9,9,9,0,9,11,2,3,11,5,1,3,6,1,1,2,4,2,0.227934402279516
696,6,9,2,8,2,12,1,11,11,7,2,3,0,10,4,6,9,10,8,11,5,3,2,7,0.162525905862914
697,5,4,12,10,1,9,8,12,1,3,3,12,4,3,9,6,5,2,12,5,8,4,3,8,0.129713175067708
698,9,9,11,8,8,4,11,3,6,6,6,7,7,3,8,0,4,10,3,6,3,3,5,0,0.136666854808276
699,3,7,7,4,5,4,6,12,6,3,10,12,10,6,9,0,3,4,12,10,12,1,10,0,0.156602635795468
700,11,12,10,3,9,8,12,8,7,5,12,11,0,6,10,8,7,7,6,12,3,10,10,2,0.10448020669741
701,4,9,7,4,3,3,7,5,3,11,1,9,10,5,0,12,7,12,7,6,6,2,4,8,0.165705220947384
702,6,2,5,7,10,4,4,9,4,7,0,2,6,10,8,9,11,2,11,3,1,1,4,3,0.162449342549194
703,2,6,10,9,4,11,7,11,11,7,7,8,4,2,6,11,9,12,2,8,5,11,11,9,0.12669488537996
704,1,7,3,8,2,6,7,8,10,2,7,3,6,6,9,8,0,4,1,11,7,0,5,12,0.200556476871884
705,9,11,5,12,4,5,5,2,6,11,4,10,2,9,6,2,9,3,2,6,9,5,5,10,0.120411638986356
706,11,4,7,7,10,6,0,6,3,2,7,9,3,8,3,1,0,6,12,3,10,6,6,7,0.152765813064116
707,10,10,1,3,9,1,9,6,9,11,9,7,3,9,3,11,8,0,10,1,4,3,3,8,0.10681098300245
708,6,12,8,11,2,3,1,5,10,3,2,9,0,7,8,3,2,5,2,1,5,1,10,10,0.225896185220606
709,2,3,12,0,11,9,8,2,3,4,7,3,1,4,4,7,9,2,9,1,11,5,1,4,0.117518738389566
710,2,8,4,10,11,2,3,2,9,4,8,2,9,3,6,8,9,4,4,3,4,4,10,10,0.316187566158344
711,9,5,12,8,4,2,12,3,4,5,10,1,7,3,9,2,6,3,0,11,0,2,10,12,0.215121365993952
712,10,9,4,9,8,8,11,4,8,12,3,8,9,12,2,2,12,9,1,1,4,1,1,2,0.25413585918334
713,6,12,3,1,3,5,12,7,10,5,2,7,10,3,1,12,5,5,3,11,5,5,1,0,0.063198508979016
714,2,9,9,8,4,4,3,5,5,3,10,4,7,6,10,4,10,2,0,9,3,9,10,7,0.308216264810542
715,7,8,12,10,6,0,4,12,2,11,10,6,3,1,6,3,9,10,5,0,2,4,0,12,0.14854494279056
716,7,4,3,5,3,4,0,11,1,0,2,4,11,10,0,9,9,3,2,0,12,2,0,12,0.205906537930312
717,5,5,9,3,0,9,12,11,8,1,4,5,3,10,10,8,11,12,3,7,3,0,2,0,0.155443753579032
718,2,12,1,3,2,1,1,1,0,7,12,10,12,2,0,4,4,6,0,3,7,4,1,4,0.22336972597293
